Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-07-21,38178.0,38924.80078125,38131.3984375,38703.80078125,365342900,0,0
2008-07-22,38451.5,38497.0,37497.5,37616.19921875,324886900,0,0
2008-07-23,38130.69921875,38687.19921875,38130.69921875,38555.6015625,369021600,0,0
2008-07-24,38744.8984375,39064.5,38420.3984375,38944.3984375,370652700,0,0
2008-07-25,38385.19921875,38587.80078125,37160.8984375,37557.0,292336800,0,0
2008-07-28,37587.5,38233.8984375,37079.3984375,38120.8984375,235916100,0,0
2008-07-29,37560.3984375,39153.69921875,37467.80078125,39153.69921875,374902300,0,0
2008-07-30,40171.8984375,41435.0,40164.6015625,41342.30078125,610487300,0,0
2008-07-31,43207.69921875,43285.6015625,41345.0,42200.80078125,759516600,0,0
2008-08-01,41913.8984375,42984.69921875,41722.5,42984.69921875,462110600,0,0
2008-08-04,42813.80078125,43602.30078125,42712.69921875,43259.3984375,433929600,0,0
2008-08-05,43330.6015625,43330.6015625,42093.0,42237.80078125,430667800,0,0
2008-08-06,42871.1015625,43126.0,41905.1015625,42075.8984375,425293100,0,0
2008-08-07,42017.5,42236.0,41271.0,41627.69921875,400645400,0,0
2008-08-08,41479.8984375,41789.0,40770.6015625,40949.8984375,379310500,0,0
2008-08-11,41348.69921875,41733.30078125,41007.0,41733.30078125,276738900,0,0
2008-08-12,41669.69921875,41934.0,41284.80078125,41461.80078125,344627300,0,0
2008-08-13,41242.0,41477.0,41026.6015625,41253.8984375,260532300,0,0
2008-08-14,41341.30078125,41977.8984375,41341.30078125,41710.5,323147500,0,0
2008-08-15,42136.69921875,42408.19921875,41805.5,42194.3984375,296834800,0,0
2008-08-18,42159.30078125,42361.5,41797.19921875,41946.8984375,236924200,0,0
2008-08-19,41583.0,41613.69921875,40386.8984375,40488.1015625,261422200,0,0
2008-08-20,40620.30078125,40732.69921875,39568.80078125,39801.3984375,284059400,0,0
2008-08-21,39652.6015625,40013.30078125,39198.1015625,39569.6015625,242635000,0,0
2008-08-22,39676.3984375,41035.0,39676.3984375,40894.30078125,342867500,0,0
2008-08-25,41046.3984375,41265.30078125,40541.30078125,40691.5,228375200,0,0
2008-08-26,40228.5,40660.1015625,39882.6015625,40097.5,248476200,0,0
2008-08-27,40139.80078125,40357.5,39406.80078125,39576.0,202851100,0,0
2008-08-28,39681.0,40165.1015625,39452.69921875,40150.0,268622400,0,0
2008-08-29,40462.8984375,40501.3984375,39652.3984375,39844.5,210163500,0,0
2008-09-02,39262.19921875,40442.6015625,38999.69921875,40437.1015625,334080300,0,0
2008-09-03,39874.3984375,40397.8984375,39678.8984375,40328.5,301187200,0,0
2008-09-04,40330.1015625,40367.0,39406.1015625,39556.3984375,261521700,0,0
2008-09-05,38535.3984375,39115.6015625,38492.30078125,39115.6015625,282393300,0,0
2008-09-08,40307.6015625,40754.30078125,40145.1015625,40517.1015625,411084500,0,0
2008-09-09,40351.6015625,40882.30078125,39842.0,40124.6015625,350958100,0,0
2008-09-10,39811.0,39972.6015625,39147.3984375,39295.0,390798800,0,0
2008-09-11,39046.30078125,39116.0,37143.30078125,37388.1015625,357142300,0,0
2008-09-12,38062.3984375,38160.6015625,36779.69921875,37033.8984375,395141000,0,0
2008-09-15,36102.8984375,36102.8984375,34668.69921875,35081.3984375,410788300,0,0
2008-09-16,34475.5,34754.19921875,33359.3984375,33736.3984375,439207500,0,0
2008-09-17,34534.5,34952.19921875,32094.099609375,32727.599609375,561862700,0,0
2008-09-18,31924.30078125,32866.0,30971.19921875,32216.400390625,655923400,0,0
2008-09-19,34350.69921875,36864.30078125,34153.80078125,36370.19921875,1002741300,0,0
2008-09-22,36446.5,36663.8984375,35634.80078125,36183.6015625,439969100,0,0
2008-09-23,35321.30078125,35698.8984375,34764.19921875,35454.19921875,388575800,0,0
2008-09-24,35436.30078125,35874.80078125,34703.3984375,35177.1015625,372141800,0,0
2008-09-25,35130.0,36382.69921875,35014.80078125,36361.80078125,485234600,0,0
2008-09-26,35675.3984375,36556.6015625,35462.6015625,36556.6015625,402316800,0,0
2008-09-29,36245.5,36541.30078125,35615.6015625,36051.30078125,150497100,0,0
2008-10-03,33945.19921875,34553.0,33592.3984375,34553.0,319262900,0,0
2008-10-06,33068.30078125,33068.30078125,31463.5,31574.69921875,441241100,0,0
2008-10-07,32110.400390625,32492.0,31182.400390625,31561.900390625,572822200,0,0
2008-10-08,29442.30078125,31459.30078125,28911.19921875,30772.599609375,1031151700,0,0
2008-10-09,31054.599609375,31596.5,30590.80078125,30878.69921875,549699200,0,0
2008-10-10,28380.0,29121.400390625,28080.0,28495.900390625,678097600,0,0
2008-10-13,29993.19921875,30190.19921875,28807.5,28961.900390625,517364000,0,0
2008-10-14,30875.599609375,30875.599609375,30114.099609375,30536.19921875,626794700,0,0
2008-10-15,30431.0,30471.5,29180.5,29443.69921875,405730500,0,0
2008-10-16,27501.80078125,28185.900390625,27011.80078125,27600.69921875,741742800,0,0
2008-10-17,28120.30078125,28120.30078125,25832.900390625,25870.19921875,634432800,0,0
2008-10-20,26408.5,26812.099609375,25855.0,26763.599609375,568935800,0,0
2008-10-21,27028.0,27979.30078125,26655.19921875,26723.30078125,803065800,0,0
2008-10-22,25981.0,26548.099609375,25578.599609375,25624.30078125,526084600,0,0
2008-10-23,25491.400390625,26021.099609375,24084.099609375,25040.80078125,907474000,0,0
2008-10-24,24076.19921875,24529.900390625,23571.599609375,24176.69921875,598121200,0,0
2008-10-27,23630.30078125,24435.80078125,23445.19921875,24336.69921875,554993900,0,0
2008-10-28,24720.19921875,25043.80078125,24637.5,24895.19921875,324617300,0,0
2008-10-30,26685.099609375,27181.599609375,26496.69921875,26733.5,782860200,0,0
2008-10-31,26669.69921875,27859.19921875,26228.5,27832.900390625,782200700,0,0
2008-11-03,28131.599609375,28608.099609375,27782.0,27987.69921875,475971300,0,0
2008-11-04,28074.80078125,29400.099609375,27617.099609375,29343.400390625,663697300,0,0
2008-11-05,29363.19921875,29363.19921875,27855.900390625,27855.900390625,528138000,0,0
2008-11-06,27202.19921875,27697.400390625,26855.69921875,27373.69921875,643524500,0,0
2008-11-07,27243.69921875,27559.099609375,26506.099609375,26648.19921875,440207300,0,0
2008-11-10,27120.900390625,27666.5,26782.30078125,26797.900390625,363528000,0,0
2008-11-11,26312.400390625,26312.400390625,25777.30078125,25889.19921875,329765100,0,0
2008-11-12,26079.900390625,26082.69921875,25009.099609375,25342.5,477395100,0,0
2008-11-13,24501.0,25323.0,24501.0,25100.0,593745900,0,0
2008-11-14,25545.400390625,25768.30078125,25227.400390625,25425.30078125,533328900,0,0
2008-11-17,25302.099609375,25387.400390625,23945.400390625,24046.5,528680000,0,0
2008-11-18,23768.599609375,23887.0,22904.599609375,23495.099609375,565422900,0,0
2008-11-19,23517.5,23517.5,21836.0,21929.30078125,540219400,0,0
2008-11-20,21327.80078125,21398.30078125,20912.19921875,21228.30078125,655230100,0,0
2008-11-21,21753.80078125,22257.900390625,21243.400390625,21966.0,682743400,0,0
2008-11-24,22636.30078125,24259.5,22603.400390625,24137.0,791851700,0,0
2008-11-25,24313.69921875,24676.400390625,23853.599609375,24424.599609375,890141400,0,0
2008-11-26,24255.400390625,24432.30078125,23836.400390625,24408.599609375,522404400,0,0
2008-11-28,25477.0,25846.80078125,24947.900390625,25715.0,633258500,0,0
2008-12-01,25634.900390625,25634.900390625,24254.0,24331.80078125,395459900,0,0
2008-12-02,23460.599609375,24666.099609375,23078.80078125,24425.5,626318600,0,0
2008-12-03,24552.099609375,24724.5,23813.900390625,23936.69921875,446424100,0,0
2008-12-04,24250.69921875,24741.900390625,24239.69921875,24671.0,588676600,0,0
2008-12-05,24596.30078125,24601.400390625,23847.19921875,24034.69921875,383967500,0,0
2008-12-12,24035.80078125,24998.599609375,24035.80078125,24936.900390625,462418800,0,0
2008-12-15,25410.69921875,26004.19921875,25276.599609375,25598.5,622623600,0,0
2008-12-16,25507.30078125,26395.80078125,25479.400390625,26395.80078125,658113400,0,0
2008-12-17,26952.80078125,27034.19921875,26393.900390625,26765.099609375,574984000,0,0
2008-12-18,26777.400390625,26965.80078125,26364.19921875,26395.5,456818500,0,0
2008-12-19,26436.0,26750.400390625,26018.900390625,26205.400390625,438507500,0,0
2008-12-22,26243.400390625,26336.900390625,26020.19921875,26199.0,228529600,0,0
2008-12-23,26069.5,26371.099609375,26040.69921875,26294.19921875,202590400,0,0
2008-12-24,26226.400390625,26383.599609375,25966.19921875,26055.0,118464400,0,0
2008-12-26,26138.69921875,26568.599609375,26128.099609375,26499.0,157078800,0,0
2008-12-29,26499.400390625,26816.30078125,26327.80078125,26423.599609375,224453100,0,0
2008-12-30,26503.30078125,26656.099609375,26399.19921875,26411.099609375,257027400,0,0
2008-12-31,26585.099609375,27228.30078125,26221.099609375,26864.099609375,428459500,0,0
2009-01-02,27147.900390625,27332.099609375,26941.19921875,27005.599609375,427584600,0,0
2009-01-05,27589.30078125,28096.30078125,27589.30078125,27988.69921875,681069000,0,0
2009-01-06,28033.400390625,28732.5,28016.400390625,28709.400390625,731941200,0,0
2009-01-07,28652.0,28673.0,27727.400390625,27892.69921875,509668000,0,0
2009-01-08,27292.19921875,27360.099609375,26120.599609375,26210.400390625,563694000,0,0
2009-01-09,26455.19921875,27088.80078125,26277.400390625,26470.099609375,575810900,0,0
2009-01-12,26216.099609375,26216.099609375,25582.5,25708.599609375,346032900,0,0
2009-01-13,25389.400390625,26166.099609375,25196.80078125,26108.69921875,456576000,0,0
2009-01-14,26317.19921875,26400.80078125,25012.30078125,25055.69921875,546792100,0,0
2009-01-15,24852.19921875,25556.099609375,24833.900390625,25072.30078125,587627700,0,0
2009-01-16,25805.80078125,25992.099609375,25526.19921875,25631.0,466396600,0,0
2009-01-20,24922.5,25428.0,24649.80078125,24714.69921875,496047400,0,0
2009-01-21,24257.099609375,24736.099609375,24035.30078125,24736.099609375,546496900,0,0
2009-01-22,25210.0,25305.30078125,24489.900390625,24641.900390625,543126100,0,0
2009-01-23,24529.5,24836.599609375,24332.599609375,24781.80078125,450531400,0,0
2009-01-26,24873.599609375,25970.0,24848.599609375,25970.0,632694100,0,0
2009-01-27,26046.599609375,26259.599609375,25480.0,25798.30078125,581837400,0,0
2009-01-28,26251.69921875,26772.5,26251.69921875,26705.599609375,613487400,0,0
2009-01-29,26672.69921875,26672.69921875,26011.099609375,26163.0,462938600,0,0
2009-01-30,25732.900390625,26122.69921875,25567.400390625,25934.400390625,398351800,0,0
2009-02-02,25561.400390625,25718.900390625,25234.80078125,25270.80078125,258628900,0,0
2009-02-03,25495.099609375,25874.0,25433.69921875,25659.900390625,361080300,0,0
2009-02-04,25970.599609375,26308.0,25868.900390625,26141.099609375,398745000,0,0
2009-02-05,25850.80078125,26038.0,25669.30078125,25774.19921875,318676500,0,0
2009-02-06,26126.0,26783.900390625,26126.0,26735.19921875,521586300,0,0
2009-02-09,26798.900390625,27131.900390625,26789.80078125,27040.5,496776100,0,0
2009-02-10,26849.80078125,26923.69921875,25904.599609375,25966.099609375,494430200,0,0
2009-02-11,25425.69921875,25514.0,24974.80078125,25398.400390625,391140100,0,0
2009-02-12,25457.5,25674.80078125,24899.19921875,25023.099609375,389327600,0,0
2009-02-13,25444.099609375,25562.30078125,24961.400390625,25199.5,474544600,0,0
2009-02-17,24644.5,24711.400390625,23754.5,23907.599609375,469864000,0,0
2009-02-18,24011.900390625,24182.80078125,23160.0,23844.69921875,678953600,0,0
2009-02-19,24128.900390625,24528.0,24038.400390625,24439.900390625,463988300,0,0
2009-02-20,23972.0,24010.5,23453.099609375,23579.5,457156200,0,0
2009-02-23,24014.69921875,24196.599609375,23783.599609375,23991.0,435667300,0,0
2009-02-24,23529.400390625,24068.69921875,23436.599609375,24032.5,527911700,0,0
2009-02-25,24455.5,24554.400390625,24082.5,24152.30078125,355205300,0,0
2009-02-26,24248.099609375,24343.599609375,24034.69921875,24168.599609375,409956000,0,0
2009-02-27,24040.400390625,24107.0,23637.80078125,24026.599609375,425876100,0,0
2009-03-02,23679.5,23756.099609375,23424.900390625,23699.900390625,392277300,0,0
2009-03-03,23508.599609375,23774.30078125,23485.599609375,23752.0,366391200,0,0
2009-03-04,23940.599609375,24020.19921875,23679.69921875,23940.69921875,283203300,0,0
2009-03-05,23993.69921875,23993.69921875,22896.0,23036.0,397043100,0,0
2009-03-06,22837.80078125,23220.0,22721.30078125,23220.0,419955500,0,0
2009-03-09,23272.69921875,23389.19921875,22658.80078125,23055.0,490677700,0,0
2009-03-10,23110.80078125,23391.80078125,22913.599609375,23315.400390625,445295800,0,0
2009-03-11,23565.19921875,23693.19921875,23195.30078125,23282.599609375,554572600,0,0
2009-03-12,23094.0,23539.5,22583.099609375,23539.5,526391000,0,0
2009-03-13,23894.0,24040.5,23539.900390625,23615.30078125,640239700,0,0
2009-03-16,23750.19921875,23896.0,23488.099609375,23620.30078125,490825500,0,0
2009-03-17,23593.599609375,23595.80078125,23286.400390625,23452.80078125,492322600,0,0
2009-03-18,23693.099609375,23735.900390625,23243.19921875,23497.19921875,456438900,0,0
2009-03-19,23670.400390625,24114.900390625,23588.80078125,23968.80078125,610554400,0,0
2009-03-20,23824.19921875,24105.5,23760.5,24038.900390625,423006700,0,0
2009-03-23,24435.30078125,24919.30078125,24433.80078125,24919.30078125,731606900,0,0
2009-03-24,25368.5,25532.0,24867.5,25001.599609375,804657800,0,0
2009-03-25,24972.5,25543.30078125,24901.69921875,25536.400390625,671768600,0,0
2009-03-26,25714.599609375,25753.80078125,25356.19921875,25409.80078125,657666900,0,0
2009-03-27,25533.400390625,25697.30078125,25396.599609375,25697.30078125,530696800,0,0
2009-03-30,25067.30078125,25223.400390625,24846.099609375,25143.599609375,398525500,0,0
2009-03-31,25233.599609375,25764.80078125,25131.400390625,25764.80078125,502172700,0,0
2009-04-01,25616.19921875,26014.80078125,25558.19921875,25943.599609375,584911000,0,0
2009-04-02,26545.599609375,26776.5,26408.599609375,26771.19921875,747639700,0,0
2009-04-03,26749.400390625,27180.599609375,26479.5,26631.099609375,764793700,0,0
2009-04-06,27023.80078125,27255.30078125,26523.30078125,26650.69921875,575636500,0,0
2009-04-07,26691.69921875,26817.80078125,26254.5,26377.599609375,470410300,0,0
2009-04-08,26117.0,27653.599609375,25979.19921875,27653.599609375,730293800,0,0
2009-04-09,28062.099609375,28552.30078125,27656.69921875,28546.5,1000490100,0,0
2009-04-13,28776.599609375,29097.0,28367.30078125,28447.0,500636500,0,0
2009-04-14,28450.30078125,28892.0,27960.19921875,28160.80078125,721215500,0,0
2009-04-15,27806.599609375,28401.5,27749.099609375,28324.30078125,639661100,0,0
2009-04-16,28626.099609375,29531.599609375,28626.099609375,29523.19921875,955613300,0,0
2009-04-17,29601.599609375,29896.599609375,29336.400390625,29446.0,773035500,0,0
2009-04-20,29402.900390625,29792.80078125,28416.5,28548.400390625,718940000,0,0
2009-04-21,28456.69921875,28737.19921875,28071.900390625,28678.599609375,687470200,0,0
2009-04-22,28845.599609375,29269.099609375,28723.099609375,28956.80078125,750199500,0,0
2009-04-24,29091.80078125,29718.599609375,29009.5,29675.599609375,764296700,0,0
2009-04-27,29343.69921875,29792.0,29195.30078125,29552.30078125,648120100,0,0
2009-04-28,29332.599609375,29563.80078125,28971.400390625,29189.0,758749400,0,0
2009-04-29,29504.099609375,30787.5,29504.099609375,30746.400390625,1242193400,0,0
2009-04-30,31219.5,31819.400390625,31212.0,31651.80078125,965124100,0,0
2009-05-04,31996.19921875,32385.099609375,31740.900390625,32170.69921875,761522500,0,0
2009-05-05,32568.80078125,33334.19921875,32392.5,33014.19921875,1217419400,0,0
2009-05-06,32894.0,33863.69921875,32594.900390625,33716.8984375,1220991300,0,0
2009-05-07,34307.80078125,34835.69921875,32776.6015625,32842.6015625,1225533000,0,0
2009-05-08,33265.3984375,33276.3984375,31958.30078125,32805.69921875,1031473200,0,0
2009-05-11,33023.69921875,33079.5,32033.0,32203.099609375,795886200,0,0
2009-05-12,32099.599609375,33466.69921875,32099.599609375,33043.30078125,958422000,0,0
2009-05-13,33557.19921875,33817.80078125,32606.400390625,32828.8984375,887012900,0,0
2009-05-14,32629.19921875,33124.8984375,32267.69921875,33094.8984375,729853700,0,0
2009-05-15,33629.5,33803.1015625,32914.1015625,33484.5,851062200,0,0
2009-05-18,32947.19921875,33666.1015625,32725.099609375,33666.1015625,646103100,0,0
2009-05-20,34246.30078125,35223.5,33923.69921875,35139.69921875,1137184600,0,0
2009-05-21,34944.6015625,35384.1015625,34503.0,34720.6015625,1065374800,0,0
2009-05-22,34755.0,35253.19921875,34713.8984375,35014.5,726816200,0,0
2009-05-26,35445.19921875,35720.1015625,34381.3984375,34860.6015625,1312141400,0,0
2009-05-27,35354.8984375,35609.1015625,34832.19921875,35168.69921875,1079520200,0,0
2009-05-28,34838.0,35229.30078125,34704.8984375,35021.0,799426200,0,0
2009-05-29,35416.6015625,35644.69921875,34836.19921875,35003.0,912209500,0,0
2009-06-01,35805.3984375,36001.69921875,35331.19921875,36001.69921875,699957600,0,0
2009-06-02,36017.5,36214.19921875,35575.30078125,35722.19921875,955944700,0,0
2009-06-03,35844.8984375,35949.1015625,34795.3984375,34932.19921875,891232000,0,0
2009-06-04,34979.19921875,34999.80078125,34044.6015625,34268.8984375,740966400,0,0
2009-06-05,34699.0,35027.3984375,34207.80078125,34750.19921875,949407800,0,0
2009-06-08,34517.19921875,34517.19921875,33496.8984375,33655.6015625,718070000,0,0
2009-06-09,33947.19921875,34007.0,33264.80078125,33806.69921875,592538900,0,0
2009-06-10,34196.30078125,34548.3984375,34137.80078125,34389.30078125,693643700,0,0
2009-06-11,34424.80078125,34778.69921875,34202.5,34723.80078125,690655300,0,0
2009-06-12,34767.0,35042.69921875,34570.69921875,34816.69921875,542327100,0,0
2009-06-15,34729.19921875,34905.0,34483.1015625,34690.80078125,580323100,0,0
2009-06-16,34465.5,34771.5,34328.30078125,34537.0,556908200,0,0
2009-06-17,34567.69921875,34870.3984375,34450.1015625,34595.3984375,569143500,0,0
2009-06-18,34775.19921875,35715.6015625,34587.69921875,35715.6015625,757041300,0,0
2009-06-19,35368.30078125,36000.30078125,35198.19921875,35819.8984375,826685000,0,0
2009-06-22,35802.3984375,36027.19921875,35277.3984375,35407.19921875,833839800,0,0
2009-06-23,34948.80078125,35058.3984375,34639.0,34909.1015625,661298600,0,0
2009-06-24,35134.3984375,35786.6015625,34980.69921875,35758.69921875,875983700,0,0
2009-06-25,35830.19921875,36375.1015625,35751.1015625,36327.69921875,941919400,0,0
2009-06-26,36568.5,37188.30078125,36568.5,36755.8984375,917585800,0,0
2009-06-29,36601.3984375,37718.80078125,36601.3984375,36841.1015625,1014008800,0,0
2009-06-30,37252.3984375,37626.69921875,36757.8984375,36949.19921875,763109500,0,0
2009-07-01,36854.1015625,37274.30078125,36854.1015625,37245.8984375,721144600,0,0
2009-07-02,37280.0,37636.30078125,36891.8984375,37038.19921875,812464600,0,0
2009-07-06,36583.69921875,36758.80078125,36262.1015625,36758.80078125,536374500,0,0
2009-07-07,36898.69921875,37346.80078125,36715.6015625,37212.5,673352000,0,0
2009-07-08,36776.19921875,37213.3984375,36730.8984375,37156.0,569979300,0,0
2009-07-09,37372.30078125,37631.80078125,36955.69921875,36987.69921875,536306700,0,0
2009-07-10,37004.1015625,37287.30078125,36497.3984375,36780.5,587063200,0,0
2009-07-13,36461.6015625,37218.69921875,36275.30078125,37004.6015625,491678900,0,0
2009-07-14,37561.0,37689.69921875,36587.3984375,36701.19921875,622857400,0,0
2009-07-15,37043.5,37914.0,37042.69921875,37914.0,546005000,0,0
2009-07-16,38100.30078125,38322.6015625,37708.30078125,38156.30078125,640658500,0,0
2009-07-17,38288.0,38378.3984375,37587.19921875,37726.69921875,555900400,0,0
2009-07-20,38050.80078125,38286.30078125,37891.6015625,38250.19921875,443286500,0,0
2009-07-21,38308.80078125,38311.30078125,37786.0,38007.80078125,664298700,0,0
2009-07-22,38149.3984375,38347.80078125,37920.5,38189.1015625,659766300,0,0
2009-07-23,38424.1015625,38902.0,38254.3984375,38902.0,567694100,0,0
2009-07-24,39095.69921875,39789.80078125,39048.8984375,39395.3984375,740284700,0,0
2009-07-27,39886.30078125,40195.19921875,39522.69921875,39840.5,555495800,0,0
2009-07-28,39966.69921875,40064.5,39531.8984375,40001.69921875,635827700,0,0
2009-07-29,39638.30078125,40426.0,39519.80078125,40376.6015625,759160100,0,0
2009-07-30,40756.30078125,42182.1015625,40668.80078125,42182.1015625,1159715400,0,0
2009-07-31,42353.19921875,43627.5,42072.69921875,42641.30078125,1078881400,0,0
2009-08-03,43017.69921875,44613.69921875,42592.1015625,44613.69921875,810371400,0,0
2009-08-04,44520.3984375,44852.3984375,43912.80078125,44696.5,1086557600,0,0
2009-08-05,44717.1015625,45536.80078125,43708.0,43899.3984375,1235551600,0,0
2009-08-06,44192.0,44243.1015625,42794.8984375,43836.0,808744200,0,0
2009-08-07,43551.30078125,44905.3984375,43320.6015625,44767.6015625,652854300,0,0
2009-08-10,44956.19921875,45310.6015625,44452.69921875,44685.6015625,592836600,0,0
2009-08-11,44820.6015625,44947.3984375,43344.0,43679.0,677968200,0,0
2009-08-12,43181.80078125,43976.69921875,42524.8984375,43889.80078125,705854200,0,0
2009-08-13,44542.69921875,45487.0,44317.0,44484.19921875,823828800,0,0
2009-08-14,44991.8984375,45253.1015625,44069.1015625,44302.8984375,780285500,0,0
2009-08-17,43328.69921875,44290.8984375,43102.5,44290.8984375,556399000,0,0
2009-08-18,44714.3984375,44991.30078125,43966.30078125,44233.3984375,583507400,0,0
2009-08-19,44096.0,45645.0,43852.1015625,45645.0,760361700,0,0
2009-08-20,46305.3984375,46618.69921875,45792.1015625,46555.80078125,748216300,0,0
2009-08-21,46310.6015625,47219.30078125,46132.5,47170.1015625,708036900,0,0
2009-08-24,47754.5,48033.8984375,47022.6015625,47771.8984375,873471000,0,0
2009-08-25,47380.80078125,48099.3984375,47179.19921875,48073.3984375,972238400,0,0
2009-08-26,48286.30078125,48334.6015625,46736.6015625,46959.80078125,1089024500,0,0
2009-08-27,47027.80078125,47794.69921875,46996.5,47383.80078125,809412000,0,0
2009-08-28,47837.19921875,48047.6015625,47218.80078125,47559.69921875,781675900,0,0
2009-08-31,47170.3984375,47476.19921875,46307.80078125,46551.19921875,635683200,0,0
2009-09-01,46958.0,47255.6015625,46202.8984375,46935.6015625,579952200,0,0
2009-09-02,46411.6015625,46570.0,45109.0,45761.0,709048300,0,0
2009-09-03,45965.19921875,46174.19921875,45100.6015625,46146.0,656516500,0,0
2009-09-04,46392.1015625,46459.80078125,45086.8984375,45160.5,586922000,0,0
2009-09-08,45326.19921875,45395.69921875,44529.1015625,44846.0,426201100,0,0
2009-09-09,44842.1015625,44978.8984375,44206.69921875,44585.1015625,1013787300,0,0
2009-09-10,44950.8984375,45139.1015625,44130.19921875,44924.1015625,862686600,0,0
2009-09-11,45206.5,46583.5,45159.6015625,46583.5,787371300,0,0
2009-09-14,46147.0,46783.8984375,45936.69921875,46490.69921875,581731300,0,0
2009-09-15,46610.80078125,46652.69921875,45692.19921875,45911.5,376911800,0,0
2009-09-16,46266.8984375,46997.5,46254.69921875,46680.69921875,689395600,0,0
2009-09-17,47205.19921875,47412.3984375,46499.8984375,46965.6015625,543871300,0,0
2009-09-18,46838.8984375,47295.0,46388.1015625,47161.19921875,431665100,0,0
2009-09-23,47269.80078125,47751.6015625,47149.69921875,47549.30078125,542591400,0,0
2009-09-24,47294.6015625,48187.19921875,47229.5,47980.30078125,601814700,0,0
2009-09-25,47787.30078125,48040.8984375,47295.80078125,47625.0,530986800,0,0
2009-09-28,47481.3984375,47877.8984375,47314.6015625,47815.8984375,545827000,0,0
2009-09-29,48098.1015625,48420.1015625,47960.69921875,48364.80078125,593482600,0,0
2009-09-30,48252.19921875,48989.69921875,47764.0,47910.30078125,752921700,0,0
2009-10-01,48227.5,48432.0,47611.30078125,47804.3984375,472968800,0,0
2009-10-02,47258.30078125,47403.6015625,46169.3984375,46856.8984375,545560100,0,0
2009-10-05,47121.1015625,47968.1015625,46680.19921875,47948.3984375,500062000,0,0
2009-10-06,48591.1015625,49536.0,48430.8984375,49466.1015625,818417000,0,0
2009-10-07,49465.19921875,50000.1015625,48730.1015625,49036.1015625,688314000,0,0
2009-10-08,49579.0,50196.80078125,49579.0,49879.8984375,746647600,0,0
2009-10-09,49952.19921875,50421.19921875,49464.69921875,50217.5,741079600,0,0
2009-10-12,50517.8984375,51003.0,50130.1015625,51003.0,741785600,0,0
2009-10-13,50861.5,51274.0,49911.30078125,50071.6015625,723857700,0,0
2009-10-14,50696.80078125,51217.3984375,50634.5,51026.1015625,1009897600,0,0
2009-10-15,51367.0,51486.69921875,50514.80078125,51017.8984375,909996500,0,0
2009-10-16,51267.0,51284.6015625,49705.0,49790.69921875,895955300,0,0
2009-10-19,49884.1015625,50364.0,49789.19921875,50286.8984375,492660000,0,0
2009-10-20,50876.69921875,51147.80078125,50392.5,51050.8984375,715612100,0,0
2009-10-21,51015.69921875,51317.0,50451.6015625,51295.19921875,632524600,0,0
2009-10-22,50877.19921875,51219.69921875,50698.6015625,51016.80078125,653803200,0,0
2009-10-23,51567.6015625,51863.1015625,51207.30078125,51380.69921875,799398000,0,0
2009-10-26,51431.80078125,51587.6015625,50922.19921875,51230.1015625,735370700,0,0
2009-10-27,50975.19921875,51145.1015625,50014.80078125,50400.6015625,809588600,0,0
2009-10-28,50270.30078125,50270.30078125,48683.3984375,48907.0,437391300,0,0
2009-10-30,49817.6015625,50231.3984375,46857.69921875,47184.69921875,849236900,0,0
2009-11-02,46719.80078125,47497.80078125,45832.19921875,47456.1015625,864619700,0,0
2009-11-03,47096.69921875,47096.69921875,45815.69921875,46335.1015625,821350700,0,0
2009-11-04,47062.0,47281.3984375,45855.8984375,47281.3984375,840584600,0,0
2009-11-05,46592.6015625,47324.69921875,46284.5,47298.0,871797600,0,0
2009-11-06,47734.19921875,47810.5,46666.0,46969.8984375,759895500,0,0
2009-11-09,47531.80078125,48008.80078125,47426.19921875,47774.5,608686400,0,0
2009-11-10,48002.3984375,48414.69921875,47750.19921875,48135.1015625,679504000,0,0
2009-11-11,48417.5,49143.8984375,48417.5,48864.0,773245200,0,0
2009-11-12,48703.19921875,49148.69921875,48246.5,48746.0,791117100,0,0
2009-11-13,48645.0,49023.3984375,48003.80078125,48441.8984375,607309000,0,0
2009-11-16,49008.5,49149.5,48403.5,48775.30078125,499756000,0,0
2009-11-17,48656.5,48694.3984375,46844.69921875,47243.19921875,591669000,0,0
2009-11-18,47271.1015625,47271.1015625,46112.5,46419.8984375,636280000,0,0
2009-11-19,46341.6015625,46668.69921875,45635.8984375,46114.6015625,764810000,0,0
2009-11-20,46091.30078125,46433.30078125,44798.0,45231.0,571836000,0,0
2009-11-23,45650.30078125,45826.1015625,44678.5,45801.3984375,500823000,0,0
2009-11-24,45312.30078125,46032.1015625,45014.6015625,45513.5,513373000,0,0
2009-11-25,45921.80078125,46062.30078125,45081.8984375,45538.69921875,424509000,0,0
2009-12-01,45209.19921875,46179.5,45046.3984375,46084.0,570667000,0,0
2009-12-02,46210.1015625,47898.19921875,46210.1015625,47898.19921875,724145000,0,0
2009-12-03,48257.5,49900.8984375,48030.30078125,49677.19921875,1086286000,0,0
2009-12-04,49572.69921875,50237.8984375,49264.69921875,50102.0,844294000,0,0
2009-12-07,49749.0,50117.5,49228.3984375,49915.80078125,745771000,0,0
2009-12-08,49886.6015625,50845.1015625,49220.69921875,49591.3984375,945232000,0,0
2009-12-09,49686.30078125,49790.0,48813.30078125,49185.0,621837000,0,0
2009-12-10,48930.19921875,49912.19921875,48750.8984375,49594.5,729229000,0,0
